Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[145]    0.0    0.00    0.00      15         wxWindowBase::AcceptsFocusRecursively() const [145]
                0.00    0.00       7/15          wxWindowBase::AcceptsFocus() const [143]
-----------------------------------------------
                0.00    0.00       2/14          wxMSWButton::ComputeBestFittingSize(wxControl*, int) [4044]
                0.00    0.00      12/14          wxStaticText::DoGetBestClientSize() const [17134]
[146]    0.0    0.00    0.00      14         wxControlBase::GetLabelText() const [146]
                0.00    0.00      14/17          wxControlBase::GetLabel() const [141]
                0.00    0.00      14/5511        wxString::~wxString() [14]
-----------------------------------------------
                0.00    0.00       1/12          wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>::wxEventFunctorMethod(void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*) [249]
                0.00    0.00      11/12          wxObjectEventFunctor::wxObjectEventFunctor(void (wxEvtHandler::*)(wxEvent&), wxEvtHandler*) [153]
[147]    0.0    0.00    0.00      12         wxEventFunctor::wxEventFunctor() [147]
-----------------------------------------------
                0.00    0.00      12/12          wxDynamicEventTableEntry::wxDynamicEventTableEntry(int, int, int, wxEventFunctor*, wxObject*) [10916]
[148]    0.0    0.00    0.00      12         wxEventTableEntryBase::wxEventTableEntryBase(int, int, wxEventFunctor*, wxObject*) [148]
-----------------------------------------------
                0.00    0.00      12/12          wxDynamicEventTableEntry::~wxDynamicEventTableEntry() [10917]
[149]    0.0    0.00    0.00      12         wxEventTableEntryBase::~wxEventTableEntryBase() [149]
                0.00    0.00      11/11          wxObjectEventFunctor::~wxObjectEventFunctor() [154]
                0.00    0.00       1/1           wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>::~wxEventFunctorMethod() [250]
-----------------------------------------------
                0.00    0.00       1/12          wxControlContainer::HandleOnFocus(wxFocusEvent&) [8911]
                0.00    0.00       2/12          wxControlContainerBase::DoSetFocus() [10549]
                0.00    0.00       9/12          wxWindowBase::Destroy() [5577]
[150]    0.0    0.00    0.00      12         wxWindow::GetHandle() const [150]
                0.00    0.00      12/1689        wxWindow::GetHWND() const [35]
-----------------------------------------------
                0.00    0.00      11/11          wxEvtHandler::Connect(int, int, int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [152]
[151]    0.0    0.00    0.00      11         wxNewEventFunctor(int const&, void (wxEvtHandler::*)(wxEvent&), wxEvtHandler*) [151]
                0.00    0.00      11/11          wxObjectEventFunctor::wxObjectEventFunctor(void (wxEvtHandler::*)(wxEvent&), wxEvtHandler*) [153]
-----------------------------------------------
                0.00    0.00       4/11          wxEvtHandler::Connect(int, int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [179]
                0.00    0.00       7/11          wxEvtHandler::Connect(int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [4994]
[152]    0.0    0.00    0.00      11         wxEvtHandler::Connect(int, int, int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [152]
                0.00    0.00      11/11          wxNewEventFunctor(int const&, void (wxEvtHandler::*)(wxEvent&), wxEvtHandler*) [151]
-----------------------------------------------
                0.00    0.00      11/11          wxNewEventFunctor(int const&, void (wxEvtHandler::*)(wxEvent&), wxEvtHandler*) [151]
[153]    0.0    0.00    0.00      11         wxObjectEventFunctor::wxObjectEventFunctor(void (wxEvtHandler::*)(wxEvent&), wxEvtHandler*) [153]
                0.00    0.00      11/12          wxEventFunctor::wxEventFunctor() [147]
-----------------------------------------------
                0.00    0.00      11/11          wxEventTableEntryBase::~wxEventTableEntryBase() [149]
[154]    0.0    0.00    0.00      11         wxObjectEventFunctor::~wxObjectEventFunctor() [154]
                0.00    0.00      11/11          wxObjectEventFunctor::~wxObjectEventFunctor() [155]
-----------------------------------------------
                0.00    0.00      11/11          wxObjectEventFunctor::~wxObjectEventFunctor() [154]
[155]    0.0    0.00    0.00      11         wxObjectEventFunctor::~wxObjectEventFunctor() [155]
-----------------------------------------------
                0.00    0.00       2/11          wxNonOwnedWindowBase::wxNonOwnedWindowBase() [9972]
                0.00    0.00       9/11          wxControlBase::wxControlBase() [165]
[156]    0.0    0.00    0.00      11         wxWindow::wxWindow() [156]
                0.00    0.00      11/112         wxPoint::wxPoint() [100]
                0.00    0.00      11/71          wxSize::wxSize() [107]
-----------------------------------------------
                0.00    0.00       1/10          wxLogGui::wxLogGui() [14660]
                0.00    0.00       9/10          wxControl::wxControl() [167]
[157]    0.0    0.00    0.00      10         wxArrayLong::wxArrayLong() [157]
-----------------------------------------------
                0.00    0.00       1/10          wxLogGui::~wxLogGui() [14662]
                0.00    0.00       9/10          wxControl::~wxControl() [168]
[158]    0.0    0.00    0.00      10         wxArrayLong::~wxArrayLong() [158]
-----------------------------------------------
                0.00    0.00      10/10          wxWindowBase::CreateBase(wxWindowBase*, int, wxPoint const&, wxSize const&, long, wxString const&) [5439]
[159]    0.0    0.00    0.00      10         wxWindowBase::SetName(wxString const&) [159]
                0.00    0.00      10/641         wxString::operator=(wxString const&) [50]
-----------------------------------------------
                0.00    0.00      10/10          wxListBase::Append(void*) [3140]
[160]    0.0    0.00    0.00      10         wxSizerItemList::CreateNode(wxNodeBase*, wxNodeBase*, void*, wxListKey const&) [160]
                0.00    0.00      10/10          wxwxSizerItemListNode::wxwxSizerItemListNode(wxListBase*, wxwxSizerItemListNode*, wxwxSizerItemListNode*, wxSizerItem*, wxListKey const&) [162]
-----------------------------------------------
                0.00    0.00       1/10          FileInfoMap_wxImplementation_HashTable::~FileInfoMap_wxImplementation_HashTable() [11383]
                0.00    0.00       1/10          wxMapTreeAttr_wxImplementation_HashTable::~wxMapTreeAttr_wxImplementation_HashTable() [11405]
                0.00    0.00       1/10          wxXPMColourMap_wxImplementation_HashTable::~wxXPMColourMap_wxImplementation_HashTable() [11431]
                0.00    0.00       1/10          wxMessageDialogMap_wxImplementation_HashTable::~wxMessageDialogMap_wxImplementation_HashTable() [11472]
                0.00    0.00       1/10          wxLongToLongHashMap_wxImplementation_HashTable::~wxLongToLongHashMap_wxImplementation_HashTable() [11502]
                0.00    0.00       1/10          wxArtProviderBitmapsHash_wxImplementation_HashTable::~wxArtProviderBitmapsHash_wxImplementation_HashTable() [11659]
                0.00    0.00       1/10          wxLocaleUntranslatedStrings_wxImplementation_HashTable::~wxLocaleUntranslatedStrings_wxImplementation_HashTable() [11678]
                0.00    0.00       1/10          wxArtProviderIconBundlesHash_wxImplementation_HashTable::~wxArtProviderIconBundlesHash_wxImplementation_HashTable() [11709]
                0.00    0.00       1/10          wxStringToPrintPaperTypeHashMap_wxImplementation_HashTable::~wxStringToPrintPaperTypeHashMap_wxImplementation_HashTable() [11729]
                0.00    0.00       1/10          wxAnyTypeToVariantDataFactoryMap_wxImplementation_HashTable::~wxAnyTypeToVariantDataFactoryMap_wxImplementation_HashTable() [11749]
[161]    0.0    0.00    0.00      10         _wxHashTableBase2::FreeTable(void*) [161]
-----------------------------------------------
                0.00    0.00      10/10          wxSizerItemList::CreateNode(wxNodeBase*, wxNodeBase*, void*, wxListKey const&) [160]
[162]    0.0    0.00    0.00      10         wxwxSizerItemListNode::wxwxSizerItemListNode(wxListBase*, wxwxSizerItemListNode*, wxwxSizerItemListNode*, wxSizerItem*, wxListKey const&) [162]
-----------------------------------------------
                0.00    0.00       2/10          wxSizer::Add(wxSizer*, int, int, int, wxObject*) [208]
                0.00    0.00       8/10          wxSizer::Add(wxWindow*, int, int, int, wxObject*) [174]
[163]    0.0    0.00    0.00      10         wxSizer::Add(wxSizerItem*) [163]
                0.00    0.00      10/60          wxListBase::GetCount() const [109]
-----------------------------------------------
                0.00    0.00       3/9           wxFileTranslationsLoader::LoadCatalog(wxString const&, wxString const&) [10924]
                0.00    0.00       6/9           (anonymous namespace)::GetMsgCatalogSubdirs(wxString const&, wxString const&) [4585]
[164]    0.0    0.00    0.00       9         wxFileName::~wxFileName() [164]
                0.00    0.00      27/5511        wxString::~wxString() [14]
-----------------------------------------------
                0.00    0.00       9/9           wxControl::wxControl() [167]
[165]    0.0    0.00    0.00       9         wxControlBase::wxControlBase() [165]
                0.00    0.00       9/11          wxWindow::wxWindow() [156]
                0.00    0.00       9/3084        wxString::wxString() [18]
-----------------------------------------------
                0.00    0.00       1/9           wxParseCommonDialogsFilter(wxString const&, wxArrayString&, wxArrayString&) [2091]
                0.00    0.00       8/9           wxString::FromDouble(double, int) [14837]
[166]    0.0    0.00    0.00       9         wxFormatString::wxFormatString(wxString const&) [166]
                0.00    0.00      18/566         wxScopedCharTypeBuffer<wchar_t>::wxScopedCharTypeBuffer() [55]
                0.00    0.00       9/224         wxScopedCharTypeBuffer<char>::wxScopedCharTypeBuffer() [76]
-----------------------------------------------
                0.00    0.00       1/9           wxTreeCtrlBase::wxTreeCtrlBase() [6874]
                0.00    0.00       1/9           wxTextCtrlBase::wxTextCtrlBase() [235]
                0.00    0.00       1/9           wxGenericDirCtrl::wxGenericDirCtrl(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&, int, wxString const&) [241]
                0.00    0.00       3/9           wxAnyButtonBase::wxAnyButtonBase() [188]
                0.00    0.00       3/9           wxStaticTextBase::wxStaticTextBase() [191]
[167]    0.0    0.00    0.00       9         wxControl::wxControl() [167]
                0.00    0.00       9/9           wxControlBase::wxControlBase() [165]
                0.00    0.00       9/10          wxArrayLong::wxArrayLong() [157]
-----------------------------------------------
                0.00    0.00       1/9           wxGenericDirCtrl::~wxGenericDirCtrl() [7922]
                0.00    0.00       1/9           wxTreeCtrlBase::~wxTreeCtrlBase() [6876]
                0.00    0.00       1/9           wxTextCtrlBase::~wxTextCtrlBase() [236]
                0.00    0.00       3/9           wxAnyButtonBase::~wxAnyButtonBase() [6922]
                0.00    0.00       3/9           wxStaticTextBase::~wxStaticTextBase() [192]
[168]    0.0    0.00    0.00       9         wxControl::~wxControl() [168]
                0.00    0.00       9/10          wxArrayLong::~wxArrayLong() [158]
-----------------------------------------------
                0.00    0.00       9/9           wxControl::MSWGetStyle(long, unsigned long*) const [21246]
[169]    0.0    0.00    0.00       9         wxWindowBase::AcceptsFocusFromKeyboard() const [169]
                0.00    0.00       6/15          wxWindowBase::AcceptsFocus() const [143]
-----------------------------------------------
                0.00    0.00       1/8           wxGenericDirCtrl::Create(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&, int, wxString const&) [7911]
                0.00    0.00       1/8           wxParseCommonDialogsFilter(wxString const&, wxArrayString&, wxArrayString&) [2091]
                0.00    0.00       6/8           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[170]    0.0    0.00    0.00       8         wxGetTranslation(wxString const&, wxString const&) [170]
-----------------------------------------------
                0.00    0.00       8/8           wxString::c_str() const [175]
[171]    0.0    0.00    0.00       8         wxCStrData::wxCStrData(wxString const*, unsigned int, bool) [171]
-----------------------------------------------
                0.00    0.00       1/8           wxControlContainer::SetLastFocus(wxWindow*) [8910]
                0.00    0.00       1/8           wxControlContainer::HandleOnFocus(wxFocusEvent&) [8911]
                0.00    0.00       1/8           wxParseCommonDialogsFilter(wxString const&, wxArrayString&, wxArrayString&) [2091]
                0.00    0.00       2/8           wxApp::UnregisterWindowClasses() [11787]
                0.00    0.00       3/8           wxStaticText::DoSetLabel(wxString const&) [5366]
[172]    0.0    0.00    0.00       8         wxCStrData::~wxCStrData() [172]
-----------------------------------------------
                0.00    0.00       1/8           wxWindow::Create(wxWindow*, int, wxPoint const&, wxSize const&, long, wxString const&) [15370]
                0.00    0.00       7/8           wxControlBase::CreateControl(wxWindowBase*, int, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [5748]
[173]    0.0    0.00    0.00       8         wxNavigationEnabled<wxTopLevelWindow>::AddChild(wxWindowBase*) [173]
                0.00    0.00       7/521         wxWindowBase::HasFlag(int) const [57]
-----------------------------------------------
                0.00    0.00       8/8           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[174]    0.0    0.00    0.00       8         wxSizer::Add(wxWindow*, int, int, int, wxObject*) [174]
                0.00    0.00       8/10          wxSizer::Add(wxSizerItem*) [163]
-----------------------------------------------
                0.00    0.00       1/8           wxControlContainer::SetLastFocus(wxWindow*) [8910]
                0.00    0.00       1/8           wxControlContainer::HandleOnFocus(wxFocusEvent&) [8911]
                0.00    0.00       1/8           wxParseCommonDialogsFilter(wxString const&, wxArrayString&, wxArrayString&) [2091]
                0.00    0.00       2/8           wxApp::UnregisterWindowClasses() [11787]
                0.00    0.00       3/8           wxStaticText::DoSetLabel(wxString const&) [5366]
[175]    0.0    0.00    0.00       8         wxString::c_str() const [175]
                0.00    0.00       8/8           wxCStrData::wxCStrData(wxString const*, unsigned int, bool) [171]
-----------------------------------------------
                0.00    0.00       1/7           wxWindow::FindItem(long, HWND__*) const [21220]
                0.00    0.00       6/7           wxControl::MSWFindItem(long, HWND__*) const [21245]
[176]    0.0    0.00    0.00       7         wxWindow::MSWFindItem(long, HWND__*) const [176]
-----------------------------------------------
                0.00    0.00       1/6           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
                0.00    0.00       1/6           wxBitmap::wxBitmap(char const* const*) [14478]
                0.00    0.00       1/6           wxBitmap::ConvertToDisabled(unsigned char) const [20858]
                0.00    0.00       3/6           (anonymous namespace)::wxTangoArtProvider::CreateBitmap(wxString const&, wxString const&, wxSize const&) [4545]
[177]    0.0    0.00    0.00       6         wxBitmap::wxBitmap(wxImage const&, int) [177]
                0.00    0.00       6/224         wxGDIImage::wxGDIImage() [74]
                0.00    0.00       6/95          wxBitmapHelpers::wxBitmapHelpers() [103]
-----------------------------------------------
                0.00    0.00       5/5           wxWindowBase::GetBorder(long) const [17281]
[178]    0.0    0.00    0.00       5         wxAnyButtonBase::GetDefaultBorder() const [178]
-----------------------------------------------
                0.00    0.00       4/4           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[179]    0.0    0.00    0.00       4         wxEvtHandler::Connect(int, int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [179]
                0.00    0.00       4/11          wxEvtHandler::Connect(int, int, int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [152]
-----------------------------------------------
                0.00    0.00       2/4           wxWindowBase::SetBackgroundColour(wxColour const&) [5537]
                0.00    0.00       2/4           wxWindowBase::SetForegroundColour(wxColour const&) [5538]
[180]    0.0    0.00    0.00       4         wxWindowBase::SetThemeEnabled(bool) [180]
-----------------------------------------------
                0.00    0.00       4/4           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[181]    0.0    0.00    0.00       4         wxEventTypeTag<wxCommandEvent>::operator int const&() const [181]
-----------------------------------------------
                0.00    0.00       3/3           wxFileTranslationsLoader::LoadCatalog(wxString const&, wxString const&) [10924]
[182]    0.0    0.00    0.00       3         wxFileName::wxFileName(wxString const&, wxPathFormat) [182]
                0.00    0.00       9/3084        wxString::wxString() [18]
                0.00    0.00       3/116         wxArrayString::wxArrayString() [98]
-----------------------------------------------
                0.00    0.00       3/3           wxButtonBase::wxButtonBase() [184]
[183]    0.0    0.00    0.00       3         wxAnyButton::wxAnyButton() [183]
                0.00    0.00       3/3           wxAnyButtonBase::wxAnyButtonBase() [188]
-----------------------------------------------
                0.00    0.00       1/3           wxButton::wxButton() [253]
                0.00    0.00       2/3           wxButton::wxButton(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [209]
[184]    0.0    0.00    0.00       3         wxButtonBase::wxButtonBase() [184]
                0.00    0.00       3/3           wxAnyButton::wxAnyButton() [183]
-----------------------------------------------
                0.00    0.00       3/3           wxButton::~wxButton() [14504]
[185]    0.0    0.00    0.00       3         wxButtonBase::~wxButtonBase() [185]
-----------------------------------------------
                0.00    0.00       3/3           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[186]    0.0    0.00    0.00       3         wxStaticText::wxStaticText(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&) [186]
                0.00    0.00       3/3           wxStaticTextBase::wxStaticTextBase() [191]
-----------------------------------------------
                0.00    0.00       3/3           wxWindowBase::FindFocus() [5595]
[187]    0.0    0.00    0.00       3         wxWindowBase::GetMainWindowOfCompositeControl() [187]
-----------------------------------------------
                0.00    0.00       3/3           wxAnyButton::wxAnyButton() [183]
[188]    0.0    0.00    0.00       3         wxAnyButtonBase::wxAnyButtonBase() [188]
                0.00    0.00       3/9           wxControl::wxControl() [167]
-----------------------------------------------
                0.00    0.00       3/3           wxSizer::wxSizer() [193]
[189]    0.0    0.00    0.00       3         wxSizerItemList::wxSizerItemList(wxKeyType) [189]
                0.00    0.00       3/25          wxListBase::wxListBase(wxKeyType) [133]
-----------------------------------------------
                0.00    0.00       3/3           wxSizer::~wxSizer() [12279]
[190]    0.0    0.00    0.00       3         wxSizerItemList::~wxSizerItemList() [190]
-----------------------------------------------
                0.00    0.00       3/3           wxStaticText::wxStaticText(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&) [186]
[191]    0.0    0.00    0.00       3         wxStaticTextBase::wxStaticTextBase() [191]
                0.00    0.00       3/9           wxControl::wxControl() [167]
-----------------------------------------------
                0.00    0.00       3/3           wxStaticText::~wxStaticText() [5375]
[192]    0.0    0.00    0.00       3         wxStaticTextBase::~wxStaticTextBase() [192]
                0.00    0.00       3/9           wxControl::~wxControl() [168]
-----------------------------------------------
                0.00    0.00       1/3           wxBoxSizer::wxBoxSizer(int) [219]
                0.00    0.00       2/3           wxGridSizer::wxGridSizer(int, int, int, int) [3945]
[193]    0.0    0.00    0.00       3         wxSizer::wxSizer() [193]
                0.00    0.00       6/71          wxSize::wxSize() [107]
                0.00    0.00       3/2183        wxObject::wxObject() [25]
                0.00    0.00       3/112         wxPoint::wxPoint() [100]
                0.00    0.00       3/3           wxSizerItemList::wxSizerItemList(wxKeyType) [189]
-----------------------------------------------
                0.00    0.00       1/3           wxButton::wxButton() [253]
                0.00    0.00       2/3           wxButton::wxButton(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [209]
[194]    0.0    0.00    0.00       3         wxButton::Init() [194]
-----------------------------------------------
                0.00    0.00       3/3           (anonymous namespace)::GetButtonState(wxAnyButton*, unsigned int) [4458]
[195]    0.0    0.00    0.00       3         wxAnyButton::GetNormalState() const [195]
-----------------------------------------------
                0.00    0.00       3/3           wxWindow::TranslateBorder(wxBorder) const [21203]
[196]    0.0    0.00    0.00       3         wxWindowBase::CanApplyThemeBorder() const [196]
-----------------------------------------------
                0.00    0.00       1/3           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
                0.00    0.00       2/3           wxMSWButton::IncreaseToStdSizeAndCache(wxControl*, wxSize const&) [4045]
[197]    0.0    0.00    0.00       3         wxWindowBase::ConvertDialogToPixels(wxSize const&) const [197]
                0.00    0.00       3/323         wxPoint::wxPoint(int, int) [71]
                0.00    0.00       3/427         wxSize::wxSize(int, int) [65]
-----------------------------------------------
                0.00    0.00       3/3           wxWindowBase::InheritAttributes() [5517]
[198]    0.0    0.00    0.00       3         wxAnyButtonBase::ShouldInheritColours() const [198]
-----------------------------------------------
                0.00    0.00       3/3           wxAppConsoleBase::CallEventHandler(wxEvtHandler*, wxEventFunctor&, wxEvent&) const [18080]
[199]    0.0    0.00    0.00       3         wxObjectEventFunctor::GetEvtMethod() const [199]
-----------------------------------------------
                0.00    0.00       1/3           wxDialogBase::EndDialog(int) [4934]
                0.00    0.00       1/3           wxDialog::ShowModal() [14621]
                0.00    0.00       1/3           wxDialog::EndModal(int) [14620]
[200]    0.0    0.00    0.00       3         wxDialog::IsModal() const [200]
-----------------------------------------------
                0.00    0.00       2/2           wxDialog::~wxDialog() [14626]
[201]    0.0    0.00    0.00       2         wxDialogBase::~wxDialogBase() [201]
                0.00    0.00       2/17          wxArrayInt::~wxArrayInt() [139]
                0.00    0.00       2/2           wxNavigationEnabled<wxTopLevelWindow>::~wxNavigationEnabled() [206]
-----------------------------------------------
                0.00    0.00       1/2           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
                0.00    0.00       1/2           wxMessageDialog::HookFunction(int, unsigned int, long)@12 [7344]
[202]    0.0    0.00    0.00       2         wxWindowBase::Center(int) [202]
-----------------------------------------------
                0.00    0.00       2/2           wxEventLoopBase::SetActive(wxEventLoopBase*) [7199]
[203]    0.0    0.00    0.00       2         wxAppConsoleBase::OnEventLoopEnter(wxEventLoopBase*) [203]
-----------------------------------------------
                0.00    0.00       2/2           wxNavigationEnabled<wxTopLevelWindow>::~wxNavigationEnabled() [206]
[204]    0.0    0.00    0.00       2         wxTopLevelWindow::~wxTopLevelWindow() [204]
-----------------------------------------------
                0.00    0.00       2/2           wxNavigationEnabled<wxTopLevelWindow>::~wxNavigationEnabled() [206]
[205]    0.0    0.00    0.00       2         wxControlContainer::~wxControlContainer() [205]
                0.00    0.00       2/2           wxControlContainerBase::~wxControlContainerBase() [207]
-----------------------------------------------
                0.00    0.00       2/2           wxDialogBase::~wxDialogBase() [201]
[206]    0.0    0.00    0.00       2         wxNavigationEnabled<wxTopLevelWindow>::~wxNavigationEnabled() [206]
                0.00    0.00       2/2           wxControlContainer::~wxControlContainer() [205]
                0.00    0.00       2/2           wxTopLevelWindow::~wxTopLevelWindow() [204]
-----------------------------------------------
                0.00    0.00       2/2           wxControlContainer::~wxControlContainer() [205]
[207]    0.0    0.00    0.00       2         wxControlContainerBase::~wxControlContainerBase() [207]
-----------------------------------------------
                0.00    0.00       2/2           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[208]    0.0    0.00    0.00       2         wxSizer::Add(wxSizer*, int, int, int, wxObject*) [208]
                0.00    0.00       2/10          wxSizer::Add(wxSizerItem*) [163]
-----------------------------------------------
                0.00    0.00       2/2           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[209]    0.0    0.00    0.00       2         wxButton::wxButton(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [209]
                0.00    0.00       2/3           wxButtonBase::wxButtonBase() [184]
                0.00    0.00       2/3           wxButton::Init() [194]
-----------------------------------------------
                0.00    0.00       1/2           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
                0.00    0.00       1/2           wxMessageDialogBase::wxMessageDialogBase(wxWindow*, wxString const&, wxString const&, long) [9419]
[210]    0.0    0.00    0.00       2         wxDialog::wxDialog() [210]
-----------------------------------------------
                0.00    0.00       1/2           EntangleApp::OnInit() [223]
                0.00    0.00       1/2           wxTopLevelWindowBase::~wxTopLevelWindowBase() [10123]
[211]    0.0    0.00    0.00       2         wxAppBase::SetTopWindow(wxWindow*) [211]
-----------------------------------------------
                0.00    0.00       2/2           wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>::GetEvtHandler() const [214]
[212]    0.0    0.00    0.00       2         wxPrivate::HandlerImpl<EntangleDialog, wxTreeEvent, true>::ConvertToEvtHandler(EntangleDialog*) [212]
-----------------------------------------------
                0.00    0.00       2/2           wxWindowBase::GetBestSize() const [17180]
[213]    0.0    0.00    0.00       2         wxWindowBase::DoGetBestClientSize() const [213]
-----------------------------------------------
                0.00    0.00       1/2           wxEvtHandler::~wxEvtHandler() [5002]
                0.00    0.00       1/2           wxEvtHandler::DoBind(int, int, int, wxEventFunctor*, wxObject*) [4992]
[214]    0.0    0.00    0.00       2         wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>::GetEvtHandler() const [214]
                0.00    0.00       2/2           wxPrivate::HandlerImpl<EntangleDialog, wxTreeEvent, true>::ConvertToEvtHandler(EntangleDialog*) [212]
-----------------------------------------------
                0.00    0.00       2/2           wxWindow::DoSetSize(int, int, int, int, int) [15382]
[215]    0.0    0.00    0.00       2         wxNonOwnedWindowBase::AdjustForParentClientOrigin(int&, int&, int) const [215]
-----------------------------------------------
                0.00    0.00       1/1           main [26117]
[216]    0.0    0.00    0.00       1         WinMain@16 [216]
-----------------------------------------------
                0.00    0.00       1/1           wxEntryStart(int&, wchar_t**) [1696]
[217]    0.0    0.00    0.00       1         wxCreateApp() [217]
                0.00    0.00       1/1           EntangleApp::EntangleApp() [224]
-----------------------------------------------
                0.00    0.00       1/1           void wxEvtHandler::Bind<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>(wxEventTypeTag<wxTreeEvent> const&, void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*, int, int, wxObject*) [227]
[218]    0.0    0.00    0.00       1         wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>* wxNewEventFunctor<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>(wxEventTypeTag<wxTreeEvent> const&, void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*) [218]
                0.00    0.00       1/1           wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>::wxEventFunctorMethod(void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*) [249]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[219]    0.0    0.00    0.00       1         wxBoxSizer::wxBoxSizer(int) [219]
                0.00    0.00       1/3           wxSizer::wxSizer() [193]
                0.00    0.00       1/71          wxSize::wxSize() [107]
-----------------------------------------------
                0.00    0.00       1/1           wxTextAreaBase::wxTextAreaBase() [233]
[220]    0.0    0.00    0.00       1         wxTextAttr::wxTextAttr() [220]
                0.00    0.00       8/3084        wxString::wxString() [18]
                0.00    0.00       2/127         wxColour::wxColour() [95]
                0.00    0.00       1/17          wxArrayInt::wxArrayInt() [138]
-----------------------------------------------
                0.00    0.00       1/1           wxTextAreaBase::~wxTextAreaBase() [234]
[221]    0.0    0.00    0.00       1         wxTextAttr::~wxTextAttr() [221]
                0.00    0.00       8/5511        wxString::~wxString() [14]
                0.00    0.00       2/427         wxColour::~wxColour() [66]
                0.00    0.00       1/17          wxArrayInt::~wxArrayInt() [139]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[222]    0.0    0.00    0.00       1         wxTextCtrl::wxTextCtrl(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [222]
                0.00    0.00       1/1           wxTextCtrlBase::wxTextCtrlBase() [235]
-----------------------------------------------
                0.00    0.00       1/1           wxAppConsoleBase::CallOnInit() [238]
[223]    0.0    0.00    0.00       1         EntangleApp::OnInit() [223]
                0.00    0.00       6/5511        wxString::~wxString() [14]
                0.00    0.00       3/398         wxString::wxString(char const*) [69]
                0.00    0.00       1/1           wxLocale::AddCatalogLookupPathPrefix(wxString const&) [254]
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
                0.00    0.00       1/519         wxString::wxString(wchar_t const*) [58]
                0.00    0.00       1/2           wxAppBase::SetTopWindow(wxWindow*) [211]
                0.00    0.00       1/1           EntangleDialog::~EntangleDialog() [231]
-----------------------------------------------
                0.00    0.00       1/1           wxCreateApp() [217]
[224]    0.0    0.00    0.00       1         EntangleApp::EntangleApp() [224]
                0.00    0.00       1/1           wxLocale::wxLocale() [255]
-----------------------------------------------
                0.00    0.00       1/1           wxEntryCleanup() [1772]
[225]    0.0    0.00    0.00       1         EntangleApp::~EntangleApp() [225]
                0.00    0.00       1/1           EntangleApp::~EntangleApp() [226]
-----------------------------------------------
